"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"TCDV,109,建,110,20210106,1","202101","2021","臺灣臺中地方法院民事","109","建","110","20210106","給付工程保留款","13348","139","202101/臺灣臺中地方法院民事/TCDV,109,建,110,20210106,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺中地方法院民事/TCDV,109,建,110,20210106,1.json","ok","1","3","4","0","0","7","0","0","7","違約金","逾期;遲延","","","逾期;違約金;遲延","1","0","時有先與被告進行驗收，且被告亦已交屋予竹北御天地社 區管理委員會(下稱管委會)，住戶亦入住多年，僅因兩造 間就前案「MOMA」石材工程是否有遲延及違約金多寡而有 爭議，被告即無正當理由不與原告會同管委會辦理「御天 地」石材工程之驗收，其享受工作物之成果卻拒絕給付原 告10%之工程保",""
"TCDV,109,建,129,20210112,1","202101","2021","臺灣臺中地方法院民事","109","建","129","20210112","請求不當得利","7637","26","202101/臺灣臺中地方法院民事/TCDV,109,建,129,20210112,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺中地方法院民事/TCDV,109,建,129,20210112,1.json","ok","1","1","45","1","0","46","1","0","48","違約金","工期;展延;逾期","相當","","工期;展延;逾期;違約金","1","0","（下同）1 億 7,460 萬元標得被告之「新豐D/S 土建設計施工統包工程」 （下稱系爭工程），嗣系爭工程完工後，因兩造間就第三-1 期及第三-2期逾期罰款履約爭議，經經濟部協處後，被告同 意就第三-1期展延3 日、第三-2期展延151 日；其後被告於 106 年10月17日又同意第三-2期再展延15日，故本件","形存在；而符合上開要 件後，法院應就增減給付之法律效果及應變更之原有法律 效果，依客觀公平之標準判斷，亦即就當事人一方因該情 事變更所受不相當之損害及他方所得不預期之利益，暨其 他實際情形及彼此間之關係如何等情，為公平裁量其增減 之給付分量或變更原有之法律效果。查系爭承攬契約第6"
"TCDV,109,重訴,648,20210128,1","202101","2021","臺灣臺中地方法院民事","109","重訴","648","20210128","債務不履行損害賠償","10125","3","202101/臺灣臺中地方法院民事/TCDV,109,重訴,648,20210128,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺中地方法院民事/TCDV,109,重訴,648,20210128,1.json","ok","1","63","39","22","11","102","22","11","190","逾期違約金;違約金","逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","逾期;逾期違約金;違約金;遲延","1","1","9 日以外匯定期存款單美金45,000元完成繳納履約保證金。惟 被告於108年7月起即未依系爭契約第二條第1項第5款約定， 向原告給付每月權利金、相關違約金、罰款及視同權利金（ 詳後述），經催繳未果，原告依系爭契約第八條第18項第13 款後段及第20款第4目、第十六條第1項第9款約定，於108年 12月2","726號函催被告繳納自108年7月起至12月止每月處罰金3,000 元，計18,000元未果，依系爭契約第八條第18項第13款後段 約定，每月再處被告相當於1期權利金之違約金自108年7月 起至12月止計6個月為2,106,000元，則被告應給付上開處罰 金及違約金為2,124,000元。 ⑶承上，被告應給"
"TCDV,109,訴,917,20210107,1","202101","2021","臺灣臺中地方法院民事","109","訴","917","20210107","給付工程款","7024","83","202101/臺灣臺中地方法院民事/TCDV,109,訴,917,20210107,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺中地方法院民事/TCDV,109,訴,917,20210107,1.json","ok","1","6","21","1","0","27","1","0","29","逾期違約金;違約金","工期;逾期;遲延","相當","","工期;逾期;逾期違約金;違約金;遲延","1","0","被告對業主之系爭工程款債權，乃聲請假扣押，查封被告對 業主之工程款債權，以確保自身權益。 三、又本件音樂廳專業設備更新與整建工程已由業主驗收完成， 該工程並無遲延完工。至系爭工程完成後，被告曾通知原告 約有20個座椅回摺不順暢，原告即派人現場維修，並將約10 個座椅拆回原告廠房維修調整後送回安裝完成，惟此係原告","日（見本院卷第77頁送達回證）起至清償日止， 按週年利率5%計付之遲延利息，為有理由，應予准許。 五、兩造陳明願供擔保請准宣告假執行及免為假執行，爰分別酌 定相當擔保金額准許之。 六、本件事證已臻明確，兩造其餘之攻擊、防禦方法與提出之證 據，核與本件判決結果無影響，爰不一一論述。 七、訴訟費用之負擔：民事訴訟法第78條。 中"
"TPDV,105,建,348,20210129,2","202101","2021","臺灣臺北地方法院民事","105","建","348","20210129","給付工程款","19154","159","202101/臺灣臺北地方法院民事/TPDV,105,建,348,20210129,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺北地方法院民事/TPDV,105,建,348,20210129,2.json","ok","1","1","2","5","2","3","5","2","21","違約金","逾期","相當;過高","過高","逾期;違約金","1","1","加450,000元（含稅）及205,000元（含稅），然因 日月光工程移交時陸續發現瑕疵，被告乃通知原告修補，其 中有部分瑕疵由被告代為修補、部分違反工地管理之違約金 及施工毀損門柱等因素，應扣款32,550元，且部分材料由被 告另行採購而減帳111,200元，原告對前開扣款均無異議， 則兩造於102年11月25日","㈢原告施作之日月光工程已完工，並於102年9月5日通過桃園縣 政府消防局查驗（見本院卷一第109至111頁）。 ㈣原告施作之義大工程已完工，並於104年7月20日通過高雄市 政府消防局查驗（見本院卷一第115至117頁）。 ㈤被告就義大工程已給付原告19,889,094元（含稅）之工程款 ，尚餘保留款4,972,272元"
"TPDV,105,建,422,20210106,2","202101","2021","臺灣臺北地方法院民事","105","建","422","20210106","給付工程款等","35471","402","202101/臺灣臺北地方法院民事/TPDV,105,建,422,20210106,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺北地方法院民事/TPDV,105,建,422,20210106,2.json","ok","1","30","26","2","0","56","2","0","60","逾期違約金;違約金","工期;展延;逾期","相當","","工期;展延;逾期;逾期違約金;違約金","1","0","30萬元，溢領工程款21萬元，被告 得依不當得利法律關係請求原告返還，且系爭工程尚有諸多 瑕疵須修補，被告亦得請求減少價金及損害賠償，又原告尚 應給付逾期完工違約金90萬元，被告主張以上開債權與原告 本件請求之工程款債權相抵銷。 ㈤綜上所述，並聲明： 1.原告之訴及假執行之聲請均駁回。 2.訴訟費用由原告負擔。","之逾期違約金數額應為70萬3,231元【計 算式：1,406萬4,621元×5%＝70萬3,231元】。 4.瑕疵扣款部分： 按工作有瑕疵者，定作人得定相當期限，請求承攬人修補之 。承攬人不於前項期限內修補者，定作人得自行修補，並得 向承攬人請求償還修補必要之費用。承攬人不於前條第1項 所定期限內修補瑕疵"
"TPDV,108,建,412,20210108,1","202101","2021","臺灣臺北地方法院民事","108","建","412","20210108","給付工程款","6630","41","202101/臺灣臺北地方法院民事/TPDV,108,建,412,20210108,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺北地方法院民事/TPDV,108,建,412,20210108,1.json","ok","1","4","11","1","0","15","1","0","17","逾期違約金;違約金","逾期;遲延","相當","","逾期;逾期違約金;違約金;遲延","1","0","原告其餘假執行之聲請駁回。 事實及理由 壹、程序事項 原告原起訴請求被告給付新臺幣（下同）4,682,319元及自 起訴狀繕本送達翌日起至清償日止之法定遲延利息，嗣將金 錢給付之聲明減縮為被告應給付原告4,318,650元，利息起 算不變（見本院卷第435頁），依民事訴訟法第255條第1項 第3款規定，應","日起至清償日止，按年息5%計算之利息，為有 理由，應予准許。 六、本件原告勝訴部分，兩造分別陳明願供擔保請准聲請宣告假 執行或免為假執行，核無不合，爰分別酌定相當之擔保金額 ，予以准許。至原告敗訴部分，其假執行之聲請失所附麗， 應予駁回。 七、本件事證已臻明確，兩造其餘攻防，經本院審酌後，認對本 判決結果不生"
"TPDV,109,建,316,20210112,1","202101","2021","臺灣臺北地方法院民事","109","建","316","20210112","給付工程款等","5968","39","202101/臺灣臺北地方法院民事/TPDV,109,建,316,20210112,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺北地方法院民事/TPDV,109,建,316,20210112,1.json","ok","1","14","8","11","7","22","11","7","72","違約金","遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","違約金;遲延","1","1","拒絕給付剩餘完工款190萬元、驗收款190萬元、返還系爭支 票。原告於109年6月11日再次發函催告被告給付工程款380 萬元、返還系爭支票、依約給付懲罰性違約金，且因被告遲 延付款，原告依系爭合約第19條第3項終止系爭合約。被告 嗣與原告聯繫，原告同意折讓系爭工程總價為1550萬6028元 ，並經被告於109","即票面同額金額570萬元與原告等情，並有系爭合約及原告 催告、請求返還系爭支票及終止系爭合約之存證信函等在卷 可參（分見本院卷第33、81至83頁），被告已於相當時期受 合法通知，而於言詞辯論期日不到場，亦未提出準備書狀爭 執，依民事訴訟法第280條第3項準用第1項規定，視同對原 告主張之此部分事實為自認，是原"
"TNDV,107,建,16,20210126,3","202101","2021","臺灣臺南地方法院民事","107","建","16","20210126","給付工程款","21495","176","202101/臺灣臺南地方法院民事/TNDV,107,建,16,20210126,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺南地方法院民事/TNDV,107,建,16,20210126,3.json","ok","1","29","21","2","0","50","2","0","54","逾期違約金;違約金","工期;逾期;遲延","相當","","工期;逾期;逾期違約金;違約金;遲延","1","0","洗管路設備之契約義務，此部分亦未經兩造合意追加工項 、報酬，原告洵無違反系爭承攬合約第十三條第一項、第 十八條第一項之約款，被告自不得請求扣罰違約金。 6.猛揮公司已於105年5月間發文終止與被告間之承攬契約， 原告亦因此無法以被告之下包商名義繼續進場施作、完成 測試、提供保固，是被告於105","程，並就部分車站於104年11月17日前即已施作至現場完 工之程度，並無惡意停工情形。被告屢屢違背其主給付義 務，未依約如期給付工程款，經原告定相當期限催告被告 清償工程款，惟均未獲給付。且系爭承攬合約第五條第一 款之付款條件及會計公告中，僅要求廠商請款時除估驗申 請書、估驗單外，應出"
"TNDV,108,建,60,20210119,1","202101","2021","臺灣臺南地方法院民事","108","建","60","20210119","給付工程款","10841","140","202101/臺灣臺南地方法院民事/TNDV,108,建,60,20210119,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣臺南地方法院民事/TNDV,108,建,60,20210119,1.json","ok","1","3","4","0","0","7","0","0","7","違約金","遲延","","","違約金;遲延","1","0","84,885元】 之損害。原告主張被告應給付工程1,469,541元為無理由。 ㈣原告主張被告應退還原告所繳納之履約保證金877,000元屬損 害賠償預定性違約金，為業主充抵損害之用，惟系爭工程契 約所訂履約保證金，性質上實屬「懲罰性違約金」性質。依 系爭契約文義，原告係於系爭工程得標時所繳納契約金額10 %之",""
"CTDV,109,建,7,20210118,1","202101","2021","臺灣橋頭地方法院民事","109","建","7","20210118","返還承攬費用等","12331","38","202101/臺灣橋頭地方法院民事/CTDV,109,建,7,20210118,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣橋頭地方法院民事/CTDV,109,建,7,20210118,1.json","ok","1","21","10","10","6","31","10","6","75","逾期違約金;違約金","工期;逾期","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;逾期;逾期違約金;違約金","1","1","%給付履約責任違 約金，此部分原告請求100,000元。又被告拖延施作違反系 爭契約書第4條有關契約時效與工程進度之約定，每逾1日應 給付總價千分之3逾期金，最高不得超過契約總價10%，因被 告施作逾期34日以上，此部分亦請求被告給付工程逾期違約 金100,000元。再者，因被告施作瑕疵，致原告與兒子2人須","適當方法履行債 務時，即須支付違約金者，債權人除得請求履行債務外，違 約金視為因不於適當時期或不依適當方法履行債務所生損害 之賠償總額；約定之違約金額過高者，法院得減至相當之數 額，民法第250條、第252條分別定有明文。考其立法理由， 略以違約金之數額，雖許當事人自由約定，然使此約定之違 約金額，竟至"
"TPSV,109,台上,1080,20210325,1","202103","2021","最高法院民事","109","台上","1080","20210325","請求給付工程款等","6366","41","202103/最高法院民事/TPSV,109,台上,1080,20210325,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/最高法院民事/TPSV,109,台上,1080,20210325,1.json","ok","1","1","2","0","0","3","0","0","3","違約金","遲延","","","違約金;遲延","1","0","定，求為命新北市環保局給付1,091萬6,129元，及其中 700 萬元自103年4月10日起，其餘391萬6,129元自103 年10月19 日起加付法定遲延利息之判決（未繫屬於本院者，不另贅述 ）。 三、新北市環保局則以：兩造間與系爭工程相關之行政訴訟業經 最高行政法院105年度判字第602號判決亞陸公司敗訴確定",""
"TPSV,109,台上,2416,20210317,1","202103","2021","最高法院民事","109","台上","2416","20210317","請求給付工程款","3061","16","202103/最高法院民事/TPSV,109,台上,2416,20210317,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/最高法院民事/TPSV,109,台上,2416,20210317,1.json","ok","1","15","8","5","5","23","5","5","53","逾期違約金;違約金","逾期;遲延","酌減;第252條;過高","酌減;第252條;過高","逾期;逾期違約金;違約金;遲延","1","1","年7月27 日與上訴人簽立工程契約（下稱系爭契約），承 攬「98年度忠孝院區整修工程」（下稱系爭工程），已於99 年1 月15日完工、同年12月28日驗收合格，上訴人以昌昱公司逾期完 工、初驗及正驗為由，在應付工程款中扣抵違約金共新臺幣（下 同）402萬5,320元。惟其中逾期正驗違約金部分，系爭工程之復 健科工程固因昌昱公司未依圖施作致有通風換氣不足","其他工作物瑕疵， 並交付上訴人營運使用，並不造成其醫院無法運作，此部分違約 金依系爭契約第42條第2項按結算總價2,012萬6,600 元計付每日 千分之1 逾期違約金，尚屬過高，且上訴人係自應給付昌昱公司 之工程款中扣抵逾期違約金，尚難認係該公司自願給付，被上訴 人主張逾期正驗違約金過高應予酌減，自屬可取，爰依民法第25 1條、第252條規定以空調"
"TPSV,109,台上,2802,20210318,1","202103","2021","最高法院民事","109","台上","2802","20210318","請求監造服務費用","5767","59","202103/最高法院民事/TPSV,109,台上,2802,20210318,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/最高法院民事/TPSV,109,台上,2802,20210318,1.json","ok","1","3","27","0","0","30","0","0","30","逾期違約金;違約金","工期;展延;逾期;遲延","","","工期;展延;逾期;逾期違約金;違約金;遲延","1","0","下稱系爭契約），約定由伊提供被上訴人「 新建校舍第一期工程」（下稱系爭工程）之規劃、設計及監 造服務。系爭工程分二階段辦理竣工及驗收結算，第一階段 總工期570 日、第二階段總工期77日，因非可歸責於伊之事 由，致監造服務期間於建築及水電工程第一階段增加318 日 ，於建築工程第二階段增加45日，伊得依系爭契約第",""
