"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"TPHV,109,上易,1459,20220316,1","202203","2022","臺灣高等法院民事","109","上易","1459","20220316","給付承攬報酬","25287","1","202203/臺灣高等法院民事/TPHV,109,上易,1459,20220316,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣高等法院民事/TPHV,109,上易,1459,20220316,1.json","ok","1","10","56","1","1","66","1","1","72","逾期違約金;違約金","逾期;遲延","過高","過高","逾期;逾期違約金;違約金;遲延","1","1","06012P 088PE清單（下稱系爭清單）備註條款第12項、內購勞務採 購契約通用條款（下稱系爭通用條款）第5條第1項第4款約 定，請求被上訴人退還逾期罰款新臺幣（下同）48萬2,800 元本息。嗣於本院就此部分請求追加民法第179條前段規定 為請求權基礎（本院卷一第114頁、卷二第108頁），核屬訴","金。惟被上訴人於系爭契約 履行期間，以驗收准否之權限迫令伊就非系爭契約所載之他 廠牌油壓拖板車進行維修。又被上訴人之機具有零件缺損情 形，部分零件金額過高，已非維護保養之範圍，應另行計價 ，被上訴人不得以伊未更換零件即認驗收不合格。嗣伊已完 成維修義務且並無不合格之情事，被上訴人仍單方面認定驗 收不合格"
"TCHV,110,建上,4,20230816,1","202308","2023","臺灣高等法院臺中分院民事","110","建上","4","20230816","給付工程款","22430","176","202308/臺灣高等法院臺中分院民事/TCHV,110,建上,4,20230816,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202308/臺灣高等法院臺中分院民事/TCHV,110,建上,4,20230816,1.json","ok","1","18","12","9","6","30","9","6","72","違約金","工期;逾期","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;逾期;違約金","1","1","使用，並無不合用之處，若認此部 分報酬應減少至0元，豈非令上訴人無償取得利益。又上訴 人先抗辯此部分項目之工程款應予減少至0元，又主張另應 扣罰13倍違約金，等於扣罰14倍，顯屬過苛，且此部分違約 金之約定亦屬過高。是以，此部分工程款不應減少至0元， 且就違約金應予酌減至扣罰合約單價1倍。 (二)就附表4中運雜費","訴人無償取得利益。又上訴 人先抗辯此部分項目之工程款應予減少至0元，又主張另應 扣罰13倍違約金，等於扣罰14倍，顯屬過苛，且此部分違約 金之約定亦屬過高。是以，此部分工程款不應減少至0元， 且就違約金應予酌減至扣罰合約單價1倍。 (二)就附表4中運雜費及工資部分： 此等項目乃約定一式計價，上訴人辯稱此部分應按"
"KSDV,111,訴,1227,20250826,1","202508","2025","臺灣高雄地方法院民事","111","訴","1227","20250826","履行契約等","9722","5","202508/臺灣高雄地方法院民事/KSDV,111,訴,1227,20250826,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202508/臺灣高雄地方法院民事/KSDV,111,訴,1227,20250826,1.json","ok","1","28","4","8","6","32","8","6","72","違約金","遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","違約金;遲延","1","1","求被告給付系 爭設備價金178萬元，及依系爭採購契約第5條第4項約定， 請求被告自起訴狀繕本送達翌日起，按日給付以系爭採購契 約總價5‰計算為5萬元之違約金，並依系爭投資契約第2條第 5項請求被告分配利潤24萬3,947元予原告等語。並聲明：㈠ 被告應給付原告202萬3,947元，及其中178萬元自起訴狀繕","僅係單純沉默而已，自不得謂有何默示之意思表示。故 原告主張兩造已默示合意變更契約內容為原告僅須給付綠幕 拍照區一組云云，委不足採。 ⑶再按當事人約定之違約金過高者，法院得依民法第252條規定 ，酌減至相當之數額。倘屬賠償額預定性之違約金，自應以 當事人實際所受損害為主要之酌量標準（最高法院102年度 台上字第"
"TCDV,113,建,59,20251017,1","202510","2025","臺灣臺中地方法院民事","113","建","59","20251017","返還不當得利等","15734","116","202510/臺灣臺中地方法院民事/TCDV,113,建,59,20251017,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202510/臺灣臺中地方法院民事/TCDV,113,建,59,20251017,1.json","ok","1","4","32","8","5","36","8","5","72","違約金","工期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;逾期;違約金;遲延","1","1","攬原告位於臺中市○○區○○○路000號「中 陽建設南屯接待中心」之室內設計及裝修工程（下稱系爭 工程），工程總價新臺幣（下同）10,143,000元，施工期 限自112年10月15日起至112年12月31日止，簽約款付工程 總價10%，開工款付40%，油漆進場付40%，尾款付10%。詎 被告自","程行所開立之請款單或 發票，亦未提供其完工項目及時間點之相關憑證，是原告 是否有實際支出此筆費用？又是否有依民法第493條第1項 規定，定相當期限催告被告修補？依民法第493條第2項及 第497條規定請求有無理由？實非無疑。 （六）被告自112年10月30日進場施作系爭工程起，均配合原告 要"
"TPSV,110,台上,2933,20211222,1","202112","2021","最高法院民事","110","台上","2933","20211222","請求給付工程款","6205","32","202112/最高法院民事/TPSV,110,台上,2933,20211222,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/最高法院民事/TPSV,110,台上,2933,20211222,1.json","ok","1","9","50","2","2","59","2","2","71","逾期違約金;違約金","工期;展延;逾期;遲延","酌減;第252條","酌減;第252條","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","公局再給付新臺幣（下同）二 百零四萬三千零六元本息之上訴；㈡命高公局再給付五百二十一 萬一千二百二十七元，及其中五百十五萬九千四百六十二元自民 國一０四年九月十五日起加計法定遲延利息；㈢駁回高公局之附 帶上訴暨該訴訟費用部分廢棄，發回臺灣高等法院臺南分院。 理 由 一、億展公司主張： ㈠兩造於民國100年3月間簽訂「國道3號南下380","逾期違約金423 萬 2075元，除原審認定違約罰款10萬8000元（已確定）外，依 民法第179條規定，請求412萬4075元；如無理由，另依民法 第252條規定，請求酌減違約金。 3.遲延利息部分： 高公局扣留履約保證金385 萬6000元，伊於103年8月18日函 催，104年1月28日再為請求（下合稱催告"
"CHDV,108,建,5,20220831,1","202208","2022","臺灣彰化地方法院民事","108","建","5","20220831","給付工程款","31655","375","202208/臺灣彰化地方法院民事/CHDV,108,建,5,20220831,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202208/臺灣彰化地方法院民事/CHDV,108,建,5,20220831,1.json","ok","1","5","42","6","3","47","6","3","71","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;過高","過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","公司住宅 新建工程合約書」（下稱系爭契約），約定總工程款為新臺 幣（下同）1,200萬元，營業稅60萬元，工程期限自申報開 工核准後15個月內竣工。施工期間被告公司曾為工程之追加 、變更（下稱追加工程）。系爭工程於105年12月14日取得 彰化縣政府建造執照，於106年1月25日開工，依系爭契約規 定應","斷！ ⒎附表一編號14「1F後隔戶圍牆」6萬1,103元： 本工項原告公司請求追加工程費用7萬2,520元，被告公司不 爭執本工項為追加工程，但抗辯施作工程費用過高，經鑑定 後合理施作金額應為6萬1,103元，因本工項金額差距不大， 為節省訴訟資源，原告公司同意依鑑定報告之計算將本工項 金額減縮為6萬1,103元"
"TCDV,109,建,63,20221124,1","202211","2022","臺灣臺中地方法院民事","109","建","63","20221124","給付工程款","9933","84","202211/臺灣臺中地方法院民事/TCDV,109,建,63,20221124,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/臺灣臺中地方法院民事/TCDV,109,建,63,20221124,1.json","ok","1","16","15","8","6","31","8","6","71","逾期違約金;違約金","工期;完工期限;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","1","42元。㈢原 告並未依約簽發工程款項3%之銀行本票作為保固款，故其就 追加污水工程之保留款4萬2,000元行使同時履行抗辯權。㈣ 本件因可歸責於原告致逾期完工，其得依系爭合約第7條第1 項請求原告給付懲罰性違約金1億3,437萬5,745元，另依系 爭合約第7條第2項請求原告給付遭業主台電公司扣罰之逾期","始完成消防安全設備竣工查驗係不可歸責於原告所致， 故被告主張原告應依系爭工程合約第7條第1項約定給付懲 罰性違約金，即屬有據。 5.約定之違約金額過高者，法院得依職權減至相當之數額， 為民法第252條所明定，不因係懲罰性違約金或賠償額預 定性違約金而異。又當事人約定之違約金是否過高，應依"
"TCHV,111,建上,86,20240417,1","202404","2024","臺灣高等法院臺中分院民事","111","建上","86","20240417","返還工程款等","8996","93","202404/臺灣高等法院臺中分院民事/TCHV,111,建上,86,20240417,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202404/臺灣高等法院臺中分院民事/TCHV,111,建上,86,20240417,1.json","ok","1","17","28","5","4","45","5","4","71","逾期違約金;違約金","工期;完工期限;逾期;遲延","相當;酌減;過高","酌減;過高","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","1","其效 力；第二審法院應專就新訴為裁判，無須更就該判決之上訴 為裁判（最高法院71年台上字第3746號判決參照）。查上訴 人原起訴聲明為請求被上訴人給付違約金新臺幣（下同）19 80萬元本息，及返還由訴外人奕富建設開發股份有限公司（ 下稱奕富公司）與上訴人為被上訴人墊付下包商工程款之不 當得利共計249萬2","。核其此部分變更之訴，先後請求之基礎事實，均為兩造間 就「奕富、員林市、牡丹園堡集合住宅新建工程」（下稱系 爭工程）之工程款給付糾紛，在社會生活上可認為具有相當 之關連性，兩造於本件所提出之證據資料亦可援用，堪認此 部分變更之訴與原起訴部分之基礎事實應屬同一，揆諸上開 規定，亦應准上訴人為訴之變更。又上訴人所"
"TPHV,109,重上,965,20220601,1","202206","2022","臺灣高等法院民事","109","重上","965","20220601","給付工程款","18539","173","202206/臺灣高等法院民事/TPHV,109,重上,965,20220601,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣高等法院民事/TPHV,109,重上,965,20220601,1.json","ok","1","3","49","3","3","52","3","3","70","違約金","工期;完工期限;逾期;遲延","民法第252條;酌減;第252條","民法第252條;酌減;第252條","工期;完工期限;逾期;違約金;遲延","1","1","73萬元（未稅）承攬上訴人 之「新北市淡水區新市段000○00000○00000地號集合住宅新 建工程（海洋都心2期）」之電氣工程（下稱系爭工程）， 完工期限為民國106年9月16日（配合工地現場實際進度調整 ）。上訴人另委請代管代表助群營造股份有限公司（下稱助 群公司）擔任承造人，負責全案工程施工、採購發包、整合","請求上訴人給付該等款 項。伊未逾越完工期限，上訴人不得主張進度逾期罰款，縱 認上訴人依約得沒收工程款或進度逾期罰款，惟該等約定皆 為違約金之約定，應依民法第252條規定酌減之。求為命上 訴人給付4,900萬4,874元本息、7,818萬7,088元本息之判決 （原審為被上訴人一部勝訴、一部敗訴之判決，即判命上訴"
"TPDV,110,建,234,20230202,1","202302","2023","臺灣臺北地方法院民事","110","建","234","20230202","損害賠償","14744","171","202302/臺灣臺北地方法院民事/TPDV,110,建,234,20230202,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202302/臺灣臺北地方法院民事/TPDV,110,建,234,20230202,1.json","ok","1","28","32","3","1","60","3","1","70","逾期違約金;違約金","工期;展延;逾期;遲延","相當;酌減","酌減","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","紙46萬357元、傢俱41萬1,600元、清潔5萬2,500元、 臥室燈具5萬元），爰依民法第502條第1項、第231條第1項 等規定，請求被告賠償伊因系爭工程遲延所生之損害共218 萬1,348元；並依系爭契約第5條第1項之約定，請求被告給 付違約金126萬5,000元；及依系爭切結書之約定，請求被告 給付20","系爭契約關於違約金之約定應屬「損害賠 償額預定」之性質，原告仍應舉證證明其受有損害始得請求 ；另原告請求之違約金數額與其所受損害相比，亦屬過當， 應予酌減。至伊雖未於約定日期前完成傢俱及飾品進場擺飾 ，然原告並未證明其因此受有營運損失，其依系爭切結書請 求伊賠償營運損失，並無理由。 ㈡如被證3飾品清單所列之"
"SCDV,107,建,73,20230630,1","202306","2023","臺灣新竹地方法院民事","107","建","73","20230630","損害賠償等","16169","51","202306/臺灣新竹地方法院民事/SCDV,107,建,73,20230630,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣新竹地方法院民事/SCDV,107,建,73,20230630,1.json","ok","1","3","15","14","6","18","14","6","70","違約金","逾期","民法第252條;相當;第252條;過高","民法第252條;第252條;過高","逾期;違約金","1","1","萬0,250元本、息，係因鉦億公司承攬「張運美新竹 縣○○鄉○○街00號住宅興建工程」（下稱張運美民宅工程）， 工程發生瑕疵又遲不改善，請求改善費用168萬元與逾期改 善罰款62萬0,250元（見本院卷一第4～8頁起訴狀），鉦億公 司則主張伊施作項目合乎約定，張運美不應拒付工程尾款， 於是提起反訴請求張運美應給付","答辯狀），經核本訴與反訴皆涉及張運美民宅 工程所生紛爭，訴訟標的及防禦方法在法律上或事實上均屬 關係密切，且就原請求之訴訟及證據資料，於審理繼續進行 相當程度範圍內，仍得期待於後請求之審理予以利用，是反 訴提起於程序上並無不合，而本、反訴各自擴張或減縮應受 判決事項之聲明，於程序上亦無不合，均應予准許，合先說"
"SCDV,107,建,73,20230630,2","202306","2023","臺灣新竹地方法院民事","107","建","73","20230630","損害賠償等","16149","51","202306/臺灣新竹地方法院民事/SCDV,107,建,73,20230630,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣新竹地方法院民事/SCDV,107,建,73,20230630,2.json","ok","1","3","15","14","6","18","14","6","70","違約金","逾期","民法第252條;相當;第252條;過高","民法第252條;第252條;過高","逾期;違約金","1","1","萬0,250元本、息，係因鉦億公司承攬「張運美新竹 縣○○鄉○○街00號住宅興建工程」（下稱張運美民宅工程）， 工程發生瑕疵又遲不改善，請求改善費用168萬元與逾期改 善罰款62萬0,250元（見本院卷一第4～8頁起訴狀），鉦億公 司則主張伊施作項目合乎約定，張運美不應拒付工程尾款， 於是提起反訴請求張運美應給付","答辯狀），經核本訴與反訴皆涉及張運美民宅 工程所生紛爭，訴訟標的及防禦方法在法律上或事實上均屬 關係密切，且就原請求之訴訟及證據資料，於審理繼續進行 相當程度範圍內，仍得期待於後請求之審理予以利用，是反 訴提起於程序上並無不合，而本、反訴各自擴張或減縮應受 判決事項之聲明，於程序上亦無不合，均應予准許，合先說"
"TYDV,112,建,43,20250507,1","202505","2025","臺灣桃園地方法院民事","112","建","43","20250507","確認承攬契約關係不存在等","19171","138","202505/臺灣桃園地方法院民事/TYDV,112,建,43,20250507,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202505/臺灣桃園地方法院民事/TYDV,112,建,43,20250507,1.json","ok","1","13","13","12","5","26","12","5","70","違約金","工期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;逾期;違約金;遲延","1","1","本件原告係以兩造於民國111年11月3日簽訂室內裝潢工程 合約（下稱系爭契約）業於112年5月17日終止，被告應依系 爭契約之法律關係給付原告第三期工程款差額、違約金，併 以被告於社群軟體FACEBOOK（下稱臉書）張貼不實言論，致 原告昇運國際有限公司（下稱昇運公司）受有商譽損失依侵 權行為之法律關係請求被告應賠","起，嗣後失其效力。故承 攬契約於終止前，承攬人業已完成之工作，茍已具備一定之 經濟上效用，可達定約意旨所欲達成之目的者，定作人就其 受領之工作，有給付相當報酬之義務（最高法院88年台上字 第643號、93年台上字第718號裁判意旨參照）。 ２、查系爭契約經原告終止後，就系爭工程施作完成之程度，本 院審理中函請台"
"TYDV,113,訴,1648,20251230,1","202512","2025","臺灣桃園地方法院民事","113","訴","1648","20251230","履行契約等","9741","3","202512/臺灣桃園地方法院民事/TYDV,113,訴,1648,20251230,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣桃園地方法院民事/TYDV,113,訴,1648,20251230,1.json","ok","1","24","14","6","5","38","6","5","70","違約金","遲延","相當;酌減;過高","酌減;過高","違約金;遲延","1","1","30萬元，且至遲應於112年5 月1日前點交完畢，賣方若違反應履行之義務時，自違約之 翌日起至改善完成之日止，應按日依買方已付價款萬分之二 計算懲罰性違約金與買方。並於其他約定事項特別約定「賣 方應於交屋前完成地磚、廚具、衛浴設備、粉光油漆、車位 分管協議劃分1個戶外車位，完成後始得交屋」。 ㈢另原告二人均與被","任、債務不 履行並無理由。縱有遲延違約金產生，亦應扣除可歸責於原 告之受領遲延期間(即推延驗屋之時間)，及扣除合理之維修 時間，且原告請求之違約金實有過高，原告亦未舉證任何具 體之損害，應依民法第251條之規定酌減違約金等語置辯， 並聲明：⑴原告之訴駁回。⑵如受不利益判決，願供擔保請准 宣告免為假執行。"
"TCDV,110,建,65,20221201,1","202212","2022","臺灣臺中地方法院民事","110","建","65","20221201","返還溢領工程款等","16910","104","202212/臺灣臺中地方法院民事/TCDV,110,建,65,20221201,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/臺灣臺中地方法院民事/TCDV,110,建,65,20221201,1.json","ok","1","22","7","8","6","29","8","6","69","違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;違約金;遲延","1","1","定因而認定不影響結構安全，但並非系爭工程品質未受影響 ，況被告身為甲級營造業，訂立系爭契約即應依約執行，是 審酌原告所受損害，原告亦得請求被告給付懲罰性違約金10 4萬135元（計算式：1040萬1356元10％＝104萬135元）。 (四)而系爭工程既經兩造辦理減價收受而驗收完成，被告即應依 系爭契約第14條第","平。 (四)此外，系爭混凝土摻有鋼碴經鑑定結果，不影響系爭工程之 結構安全，原告實未受損害，業據前述，是原告請求違約金 104萬135元，對被告有失公平，應予酌減。 (五)至原告請求保固金部分，原告於105年7月7日即發現系爭混 凝土摻有鋼碴，經系爭鑑定確認不影響結構安全後，由兩造 合意辦理減價收受，依經濟部水利署驗收"
"TPDV,111,建,296,20230531,2","202305","2023","臺灣臺北地方法院民事","111","建","296","20230531","返還工程款等","4168","16","202305/臺灣臺北地方法院民事/TPDV,111,建,296,20230531,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣臺北地方法院民事/TPDV,111,建,296,20230531,2.json","ok","1","14","3","12","7","17","12","7","69","違約金","工期;完工期限;逾期","相當;酌減;第252條;過高","酌減;第252條;過高","工期;完工期限;逾期;違約金","1","1","約金，並自110年9月5日起至清償日止，按年息10%計算之利 息，嗣變更聲明為請求被告應自110年9月5日起至110年12月 14日止按日給付原告3,500元之違約金，並自110年9月5日起 至清償日止，按年息10%計算之違約金（見本院卷第193頁） ，原告上開訴之變更，核屬減縮應受判決事項之聲明，與民 事訴訟法第","事人間之規範，本諸契約自由、契約嚴守原則之精神，契約 當事人對於其所約定之違約金數額，原應受其約束。然倘債 務人之債務已為一部履行或當事人所約定之違約金過高者， 為避免違約金制度造成違背契約正義等值之原則，法院得比 照債權人因一部履行所受之利益或參酌當事人所受損害等各 要素、情節，依當事人請求或職權酌減，"
"TCDV,110,建,98,20230825,1","202308","2023","臺灣臺中地方法院民事","110","建","98","20230825","返還價金等","19287","234","202308/臺灣臺中地方法院民事/TCDV,110,建,98,20230825,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202308/臺灣臺中地方法院民事/TCDV,110,建,98,20230825,1.json","ok","1","4","41","8","2","45","8","2","69","違約金","工期;逾期;遲延","相當;過高","過高","工期;逾期;違約金;遲延","1","1","聲明，揆諸前開規定，應予准許。 二、原告主張：兩造於107年8月27日簽訂承攬契約（下稱系爭契約），約定由被告負責承包施作原告「賽樂普公司招待所擋土牆工程」（下稱系爭工程），施工工期為45天。嗣被告於尚未完成擋土牆全部工程之前，即跳過估驗程序，於108年1月18日即逕向原告請領及收訖全額共3期之工程款300萬元；然被告於收訖上開工程款後，即一再拖延第3期之施工","辯稱「自同年(110年)6月19日週六起因梅雨鋒面之故，連日豪大雨至同年6月24日週四，致使現場無法施工；且至同年6月25日收受貴公司來函指摘遲延施工之際，現場山坡地土壤含水量仍屬過高，尚難施作安全圍籬」云云；惟依中央氣象局對「大豪雨」之定義為「24小時累積雨量達350毫米以上或3小時累積雨量達200毫米以上之降雨現象」；然而，從中央氣象局於110年6月及7月之"
"SCDV,112,訴,103,20231213,1","202312","2023","臺灣新竹地方法院民事","112","訴","103","20231213","履行契約","10436","9","202312/臺灣新竹地方法院民事/SCDV,112,訴,103,20231213,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202312/臺灣新竹地方法院民事/SCDV,112,訴,103,20231213,1.json","ok","1","3","18","8","8","21","8","8","69","違約金","工期;遲延","民法第252條;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;違約金;遲延","1","1","交屋（即111年9月28日） ，原告透過律師協調，對於建物缺失部分，兩造達成協議以 729,530元賠償之，原告拋棄部分缺失之瑕疵擔保之責，對 於被告遲延通知交屋之問題，兩造無法達成共識，依兩造間 系爭契約約定起訴。 ㈡、訴之聲明： ⒈被告應給付原告新台幣1,164,518元，及自起訴狀送達翌日起 至","爭房屋複驗後再為交屋之通知，苛責被 告應依系爭買賣契約第15條第1項第4款約定負遲延通知交屋 之違約責任。遲延通知交屋之遲延利息，其性質屬違約金， 有民法第252條酌減之適用。原告僅43天無法使用收益系爭 房屋之損失，請酌減違約金至9萬3,167元。 ㈡、答辯聲明： ⒈原告之訴駁回。 ⒉訴訟費用由原告負擔。 ⒊如受不"
