month,court,JID,JYEAR,JCASE,JNO,JDATE,JTITLE,JFULL_len,工程次數,命中依據,JPDF,src_path
202601,臺灣臺北地方法院民事,"TPDV,113,建,321,20260115,1",113,建,321,20260115,確認承攬法律關係不存在等,16800,51,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/113%2c%e5%bb%ba%2c321%2c20260115%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,113,建,321,20260115,1.json"
202601,臺灣臺北地方法院民事,"TPDV,113,訴,6999,20260115,1",113,訴,6999,20260115,履行契約,7330,2,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/113%2c%e8%a8%b4%2c6999%2c20260115%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,113,訴,6999,20260115,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,144,20260109,1",114,建,144,20260109,給付工程款,5897,32,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c144%2c20260109%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,144,20260109,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,231,20260130,2",114,建,231,20260130,損害賠償等,8091,45,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c231%2c20260130%2c2.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,231,20260130,2.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,234,20260113,1",114,建,234,20260113,給付承攬報酬,2802,24,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c234%2c20260113%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,234,20260113,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,253,20260123,1",114,建,253,20260123,給付工程款等,7975,39,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c253%2c20260123%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,253,20260123,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,319,20260130,1",114,建,319,20260130,給付工程保留款等,4179,41,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c319%2c20260130%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,319,20260130,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,336,20260120,2",114,建,336,20260120,損害賠償,5828,29,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c336%2c20260120%2c2.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,336,20260120,2.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,343,20260116,1",114,建,343,20260116,損害賠償等,3318,28,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c343%2c20260116%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,343,20260116,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,358,20260126,1",114,建,358,20260126,給付違約金,3741,36,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c358%2c20260126%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,358,20260126,1.json"
202601,臺灣臺北地方法院民事,"TPDV,114,建,383,20260122,1",114,建,383,20260122,償還修補費等,1637,14,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c383%2c20260122%2c1.pdf,"202601/臺灣臺北地方法院民事/TPDV,114,建,383,20260122,1.json"
202601,臺灣臺南地方法院民事,"TNDV,112,建,4,20260127,1",112,建,4,20260127,給付工程款,5591,53,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/112%2c%e5%bb%ba%2c4%2c20260127%2c1.pdf,"202601/臺灣臺南地方法院民事/TNDV,112,建,4,20260127,1.json"
202601,臺灣臺南地方法院民事,"TNDV,112,建,80,20260130,1",112,建,80,20260130,返還工程款,11172,75,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/112%2c%e5%bb%ba%2c80%2c20260130%2c1.pdf,"202601/臺灣臺南地方法院民事/TNDV,112,建,80,20260130,1.json"
202601,臺灣臺南地方法院民事,"TNDV,113,建,113,20260126,1",113,建,113,20260126,給付工程款等,7289,67,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/113%2c%e5%bb%ba%2c113%2c20260126%2c1.pdf,"202601/臺灣臺南地方法院民事/TNDV,113,建,113,20260126,1.json"
202601,臺灣臺南地方法院民事,"TNDV,114,建,93,20260130,2",114,建,93,20260130,給付違約金等,9013,72,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/114%2c%e5%bb%ba%2c93%2c20260130%2c2.pdf,"202601/臺灣臺南地方法院民事/TNDV,114,建,93,20260130,2.json"
202601,臺灣臺南地方法院民事,"TNDV,114,簡上,249,20260107,1",114,簡上,249,20260107,返還工程款,7057,67,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/114%2c%e7%b0%a1%e4%b8%8a%2c249%2c20260107%2c1.pdf,"202601/臺灣臺南地方法院民事/TNDV,114,簡上,249,20260107,1.json"
202601,臺灣臺南地方法院民事,"TNDV,114,訴,687,20260130,1",114,訴,687,20260130,給付監造費等,12282,116,標題,https://data.judicial.gov.tw/opendl/JDocFile/TNDV/114%2c%e8%a8%b4%2c687%2c20260130%2c1.pdf,"202601/臺灣臺南地方法院民事/TNDV,114,訴,687,20260130,1.json"
202601,臺灣臺東地方法院民事,"TTDV,114,建,12,20260116,1",114,建,12,20260116,返還工程款,1941,7,標題,https://data.judicial.gov.tw/opendl/JDocFile/TTDV/114%2c%e5%bb%ba%2c12%2c20260116%2c1.pdf,"202601/臺灣臺東地方法院民事/TTDV,114,建,12,20260116,1.json"
202601,臺灣花蓮地方法院民事,"HLDV,114,建,14,20260129,1",114,建,14,20260129,侵權行為損害賠償等,2074,8,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/HLDV/114%2c%e5%bb%ba%2c14%2c20260129%2c1.pdf,"202601/臺灣花蓮地方法院民事/HLDV,114,建,14,20260129,1.json"
202601,臺灣花蓮地方法院民事,"HLDV,114,建,5,20260123,1",114,建,5,20260123,給付工程款,8156,50,標題,https://data.judicial.gov.tw/opendl/JDocFile/HLDV/114%2c%e5%bb%ba%2c5%2c20260123%2c1.pdf,"202601/臺灣花蓮地方法院民事/HLDV,114,建,5,20260123,1.json"
202601,臺灣苗栗地方法院民事,"MLDV,113,建,18,20260109,2",113,建,18,20260109,損害賠償,17425,59,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/MLDV/113%2c%e5%bb%ba%2c18%2c20260109%2c2.pdf,"202601/臺灣苗栗地方法院民事/MLDV,113,建,18,20260109,2.json"
202601,臺灣雲林地方法院民事,"ULDV,112,建,3,20260127,1",112,建,3,20260127,給付工程款,4049,35,標題,https://data.judicial.gov.tw/opendl/JDocFile/ULDV/112%2c%e5%bb%ba%2c3%2c20260127%2c1.pdf,"202601/臺灣雲林地方法院民事/ULDV,112,建,3,20260127,1.json"
202601,臺灣高等法院民事,"TPHV,109,建上,9,20260114,3",109,建上,9,20260114,損害賠償,18689,109,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/109%2c%e5%bb%ba%e4%b8%8a%2c9%2c20260114%2c3.pdf,"202601/臺灣高等法院民事/TPHV,109,建上,9,20260114,3.json"
202601,臺灣高等法院民事,"TPHV,110,上,485,20260113,2",110,上,485,20260113,給付工程款,16899,304,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/110%2c%e4%b8%8a%2c485%2c20260113%2c2.pdf,"202601/臺灣高等法院民事/TPHV,110,上,485,20260113,2.json"
202601,臺灣高等法院民事,"TPHV,111,建上,23,20260127,1",111,建上,23,20260127,返還工程保留款等,14624,118,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e5%bb%ba%e4%b8%8a%2c23%2c20260127%2c1.pdf,"202601/臺灣高等法院民事/TPHV,111,建上,23,20260127,1.json"
202601,臺灣高等法院民事,"TPHV,111,建上,27,20260128,1",111,建上,27,20260128,給付工程款,20069,119,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/111%2c%e5%bb%ba%e4%b8%8a%2c27%2c20260128%2c1.pdf,"202601/臺灣高等法院民事/TPHV,111,建上,27,20260128,1.json"
202601,臺灣高等法院民事,"TPHV,113,上易,174,20260121,1",113,上易,174,20260121,給付工程款,9402,52,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/113%2c%e4%b8%8a%e6%98%93%2c174%2c20260121%2c1.pdf,"202601/臺灣高等法院民事/TPHV,113,上易,174,20260121,1.json"
202601,臺灣高等法院民事,"TPHV,113,重上,686,20260120,1",113,重上,686,20260120,給付工程款,16960,93,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/113%2c%e9%87%8d%e4%b8%8a%2c686%2c20260120%2c1.pdf,"202601/臺灣高等法院民事/TPHV,113,重上,686,20260120,1.json"
202601,臺灣高等法院民事,"TPHV,114,上,1028,20260116,1",114,上,1028,20260116,給付工程款等,4243,18,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e4%b8%8a%2c1028%2c20260116%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,上,1028,20260116,1.json"
202601,臺灣高等法院民事,"TPHV,114,上,429,20260128,1",114,上,429,20260128,給付工程款,10822,50,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e4%b8%8a%2c429%2c20260128%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,上,429,20260128,1.json"
202601,臺灣高等法院民事,"TPHV,114,上易,442,20260114,1",114,上易,442,20260114,給付工程款等,6398,15,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e4%b8%8a%e6%98%93%2c442%2c20260114%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,上易,442,20260114,1.json"
202601,臺灣高等法院民事,"TPHV,114,上更一,32,20260114,1",114,上更一,32,20260114,給付承攬報酬等,14687,77,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e4%b8%8a%e6%9b%b4%e4%b8%80%2c32%2c20260114%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,上更一,32,20260114,1.json"
202601,臺灣高等法院民事,"TPHV,114,建上,11,20260128,1",114,建上,11,20260128,確認工作物交付請求權存在,10008,33,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e5%bb%ba%e4%b8%8a%2c11%2c20260128%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,建上,11,20260128,1.json"
202601,臺灣高等法院民事,"TPHV,114,建上,13,20260107,1",114,建上,13,20260107,給付工程款,8828,62,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e5%bb%ba%e4%b8%8a%2c13%2c20260107%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,建上,13,20260107,1.json"
202601,臺灣高等法院民事,"TPHV,114,重上,173,20260113,1",114,重上,173,20260113,給付工程款等,29685,124,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e9%87%8d%e4%b8%8a%2c173%2c20260113%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,重上,173,20260113,1.json"
202601,臺灣高等法院民事,"TPHV,114,重上,368,20260121,1",114,重上,368,20260121,債務不履行損害賠償,14981,17,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPHV/114%2c%e9%87%8d%e4%b8%8a%2c368%2c20260121%2c1.pdf,"202601/臺灣高等法院民事/TPHV,114,重上,368,20260121,1.json"
202601,臺灣高等法院臺中分院民事,"TCHV,114,上易,171,20260107,1",114,上易,171,20260107,給付工程款,7051,65,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCHV/114%2c%e4%b8%8a%e6%98%93%2c171%2c20260107%2c1.pdf,"202601/臺灣高等法院臺中分院民事/TCHV,114,上易,171,20260107,1.json"
202601,臺灣高等法院高雄分院民事,"KSHV,114,上易,77,20260121,1",114,上易,77,20260121,給付承攬報酬,9043,16,標題,https://data.judicial.gov.tw/opendl/JDocFile/KSHV/114%2c%e4%b8%8a%e6%98%93%2c77%2c20260121%2c1.pdf,"202601/臺灣高等法院高雄分院民事/KSHV,114,上易,77,20260121,1.json"
202601,臺灣高等法院高雄分院民事,"KSHV,114,建上,3,20260128,1",114,建上,3,20260128,返還契約款,6759,33,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/KSHV/114%2c%e5%bb%ba%e4%b8%8a%2c3%2c20260128%2c1.pdf,"202601/臺灣高等法院高雄分院民事/KSHV,114,建上,3,20260128,1.json"
202601,臺灣高等法院高雄分院民事,"KSHV,114,建上更二,8,20260130,1",114,建上更二,8,20260130,給付承攬報酬,19789,69,標題,https://data.judicial.gov.tw/opendl/JDocFile/KSHV/114%2c%e5%bb%ba%e4%b8%8a%e6%9b%b4%e4%ba%8c%2c8%2c20260130%2c1.pdf,"202601/臺灣高等法院高雄分院民事/KSHV,114,建上更二,8,20260130,1.json"
202601,臺灣高雄地方法院民事,"KSDV,110,建,33,20260120,2",110,建,33,20260120,返還工程款,20305,114,標題,https://data.judicial.gov.tw/opendl/JDocFile/KSDV/110%2c%e5%bb%ba%2c33%2c20260120%2c2.pdf,"202601/臺灣高雄地方法院民事/KSDV,110,建,33,20260120,2.json"
202601,臺灣高雄地方法院民事,"KSDV,112,建,45,20260116,1",112,建,45,20260116,損害賠償,26948,159,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/KSDV/112%2c%e5%bb%ba%2c45%2c20260116%2c1.pdf,"202601/臺灣高雄地方法院民事/KSDV,112,建,45,20260116,1.json"
202601,臺灣高雄地方法院民事,"KSDV,113,建,63,20260123,1",113,建,63,20260123,返還工程款,5074,27,標題,https://data.judicial.gov.tw/opendl/JDocFile/KSDV/113%2c%e5%bb%ba%2c63%2c20260123%2c1.pdf,"202601/臺灣高雄地方法院民事/KSDV,113,建,63,20260123,1.json"
202601,臺灣高雄地方法院民事,"KSDV,113,訴,1469,20260119,1",113,訴,1469,20260119,給付承攬報酬,15743,53,標題,https://data.judicial.gov.tw/opendl/JDocFile/KSDV/113%2c%e8%a8%b4%2c1469%2c20260119%2c1.pdf,"202601/臺灣高雄地方法院民事/KSDV,113,訴,1469,20260119,1.json"
202601,臺灣高雄地方法院民事,"KSDV,114,建,17,20260122,1",114,建,17,20260122,損害賠償,10392,42,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/KSDV/114%2c%e5%bb%ba%2c17%2c20260122%2c1.pdf,"202601/臺灣高雄地方法院民事/KSDV,114,建,17,20260122,1.json"
202602,最高法院民事,"TPSV,114,台上,1536,20260204,1",114,台上,1536,20260204,請求給付工程款,6374,28,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPSV/114%2c%e5%8f%b0%e4%b8%8a%2c1536%2c20260204%2c1.pdf,"202602/最高法院民事/TPSV,114,台上,1536,20260204,1.json"
202602,最高法院民事,"TPSV,114,台上,1934,20260226,1",114,台上,1934,20260226,請求給付工程款,4399,31,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPSV/114%2c%e5%8f%b0%e4%b8%8a%2c1934%2c20260226%2c1.pdf,"202602/最高法院民事/TPSV,114,台上,1934,20260226,1.json"
202602,最高法院民事,"TPSV,115,台上,18,20260211,1",115,台上,18,20260211,請求給付工程款,3450,21,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPSV/115%2c%e5%8f%b0%e4%b8%8a%2c18%2c20260211%2c1.pdf,"202602/最高法院民事/TPSV,115,台上,18,20260211,1.json"
202602,臺灣嘉義地方法院民事,"CYDV,113,建,35,20260225,1",113,建,35,20260225,給付工程款,10170,98,標題,https://data.judicial.gov.tw/opendl/JDocFile/CYDV/113%2c%e5%bb%ba%2c35%2c20260225%2c1.pdf,"202602/臺灣嘉義地方法院民事/CYDV,113,建,35,20260225,1.json"
202602,臺灣宜蘭地方法院民事,"ILDV,114,建,8,20260206,1",114,建,8,20260206,給付工程款等,4808,47,標題,https://data.judicial.gov.tw/opendl/JDocFile/ILDV/114%2c%e5%bb%ba%2c8%2c20260206%2c1.pdf,"202602/臺灣宜蘭地方法院民事/ILDV,114,建,8,20260206,1.json"
202602,臺灣宜蘭地方法院民事,"ILDV,114,簡上,17,20260204,2",114,簡上,17,20260204,給付工程款,5563,1,標題,https://data.judicial.gov.tw/opendl/JDocFile/ILDV/114%2c%e7%b0%a1%e4%b8%8a%2c17%2c20260204%2c2.pdf,"202602/臺灣宜蘭地方法院民事/ILDV,114,簡上,17,20260204,2.json"
202602,臺灣屏東地方法院民事,"PTDV,113,建,21,20260211,2",113,建,21,20260211,給付管理維護費等,8529,66,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/PTDV/113%2c%e5%bb%ba%2c21%2c20260211%2c2.pdf,"202602/臺灣屏東地方法院民事/PTDV,113,建,21,20260211,2.json"
202602,臺灣新北地方法院民事,"PCDV,112,建,49,20260226,1",112,建,49,20260226,給付工程款,13453,94,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/112%2c%e5%bb%ba%2c49%2c20260226%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,112,建,49,20260226,1.json"
202602,臺灣新北地方法院民事,"PCDV,113,重訴,70,20260226,1",113,重訴,70,20260226,代位請求承攬報酬,8781,62,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/113%2c%e9%87%8d%e8%a8%b4%2c70%2c20260226%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,113,重訴,70,20260226,1.json"
202602,臺灣新北地方法院民事,"PCDV,114,建,24,20260226,1",114,建,24,20260226,給付承攬報酬,3127,36,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/114%2c%e5%bb%ba%2c24%2c20260226%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,114,建,24,20260226,1.json"
202602,臺灣新北地方法院民事,"PCDV,114,簡上,365,20260225,1",114,簡上,365,20260225,給付工程款,6890,40,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/114%2c%e7%b0%a1%e4%b8%8a%2c365%2c20260225%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,114,簡上,365,20260225,1.json"
202602,臺灣新北地方法院民事,"PCDV,114,簡上,45,20260211,1",114,簡上,45,20260211,給付承攬報酬,9342,1,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/114%2c%e7%b0%a1%e4%b8%8a%2c45%2c20260211%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,114,簡上,45,20260211,1.json"
202602,臺灣新北地方法院民事,"PCDV,114,訴,3460,20260225,1",114,訴,3460,20260225,返還溢領工程款等,4781,22,標題,https://data.judicial.gov.tw/opendl/JDocFile/PCDV/114%2c%e8%a8%b4%2c3460%2c20260225%2c1.pdf,"202602/臺灣新北地方法院民事/PCDV,114,訴,3460,20260225,1.json"
202602,臺灣新竹地方法院民事,"SCDV,113,建,39,20260225,1",113,建,39,20260225,給付工程款,9028,72,標題,https://data.judicial.gov.tw/opendl/JDocFile/SCDV/113%2c%e5%bb%ba%2c39%2c20260225%2c1.pdf,"202602/臺灣新竹地方法院民事/SCDV,113,建,39,20260225,1.json"
202602,臺灣桃園地方法院民事,"TYDV,113,建,112,20260212,1",113,建,112,20260212,給付承攬報酬等,35976,603,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/113%2c%e5%bb%ba%2c112%2c20260212%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,113,建,112,20260212,1.json"
202602,臺灣桃園地方法院民事,"TYDV,113,建,139,20260212,2",113,建,139,20260212,給付承攬報酬,4924,12,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/113%2c%e5%bb%ba%2c139%2c20260212%2c2.pdf,"202602/臺灣桃園地方法院民事/TYDV,113,建,139,20260212,2.json"
202602,臺灣桃園地方法院民事,"TYDV,113,建,74,20260224,1",113,建,74,20260224,給付承攬報酬,5002,33,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/113%2c%e5%bb%ba%2c74%2c20260224%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,113,建,74,20260224,1.json"
202602,臺灣桃園地方法院民事,"TYDV,113,建,90,20260226,1",113,建,90,20260226,給付工程款,8654,110,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/113%2c%e5%bb%ba%2c90%2c20260226%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,113,建,90,20260226,1.json"
202602,臺灣桃園地方法院民事,"TYDV,114,建,21,20260226,1",114,建,21,20260226,給付工程款,9970,134,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/114%2c%e5%bb%ba%2c21%2c20260226%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,114,建,21,20260226,1.json"
202602,臺灣桃園地方法院民事,"TYDV,114,建,43,20260226,1",114,建,43,20260226,返還工程款等,4750,26,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/114%2c%e5%bb%ba%2c43%2c20260226%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,114,建,43,20260226,1.json"
202602,臺灣桃園地方法院民事,"TYDV,114,訴,125,20260206,1",114,訴,125,20260206,給付工程款,6397,27,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/114%2c%e8%a8%b4%2c125%2c20260206%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,114,訴,125,20260206,1.json"
202602,臺灣桃園地方法院民事,"TYDV,114,訴,1618,20260213,1",114,訴,1618,20260213,返還工程款,1830,14,標題,https://data.judicial.gov.tw/opendl/JDocFile/TYDV/114%2c%e8%a8%b4%2c1618%2c20260213%2c1.pdf,"202602/臺灣桃園地方法院民事/TYDV,114,訴,1618,20260213,1.json"
202602,臺灣橋頭地方法院民事,"CTDV,112,簡上,160,20260206,1",112,簡上,160,20260206,給付工程款,8247,114,標題,https://data.judicial.gov.tw/opendl/JDocFile/CTDV/112%2c%e7%b0%a1%e4%b8%8a%2c160%2c20260206%2c1.pdf,"202602/臺灣橋頭地方法院民事/CTDV,112,簡上,160,20260206,1.json"
202602,臺灣橋頭地方法院民事,"CTDV,113,建,20,20260226,3",113,建,20,20260226,給付違約金,8847,90,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/CTDV/113%2c%e5%bb%ba%2c20%2c20260226%2c3.pdf,"202602/臺灣橋頭地方法院民事/CTDV,113,建,20,20260226,3.json"
202602,臺灣臺中地方法院民事,"TCDV,111,建,139,20260213,3",111,建,139,20260213,損害賠償等,19852,128,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/111%2c%e5%bb%ba%2c139%2c20260213%2c3.pdf,"202602/臺灣臺中地方法院民事/TCDV,111,建,139,20260213,3.json"
202602,臺灣臺中地方法院民事,"TCDV,111,訴,3233,20260206,1",111,訴,3233,20260206,返還工程款,7919,67,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/111%2c%e8%a8%b4%2c3233%2c20260206%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,111,訴,3233,20260206,1.json"
202602,臺灣臺中地方法院民事,"TCDV,113,建,123,20260226,1",113,建,123,20260226,給付承攬工程款等,11282,95,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/113%2c%e5%bb%ba%2c123%2c20260226%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,113,建,123,20260226,1.json"
202602,臺灣臺中地方法院民事,"TCDV,113,建,79,20260226,1",113,建,79,20260226,給付工程設計費,7353,4,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/113%2c%e5%bb%ba%2c79%2c20260226%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,113,建,79,20260226,1.json"
202602,臺灣臺中地方法院民事,"TCDV,113,訴,1129,20260213,1",113,訴,1129,20260213,給付工程款,5463,23,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/113%2c%e8%a8%b4%2c1129%2c20260213%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,113,訴,1129,20260213,1.json"
202602,臺灣臺中地方法院民事,"TCDV,113,訴,267,20260213,1",113,訴,267,20260213,給付工程款,15530,99,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/113%2c%e8%a8%b4%2c267%2c20260213%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,113,訴,267,20260213,1.json"
202602,臺灣臺中地方法院民事,"TCDV,114,建,45,20260211,1",114,建,45,20260211,給付工程款,7318,47,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/114%2c%e5%bb%ba%2c45%2c20260211%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,114,建,45,20260211,1.json"
202602,臺灣臺中地方法院民事,"TCDV,114,簡上,149,20260213,1",114,簡上,149,20260213,給付工程款,4411,43,標題,https://data.judicial.gov.tw/opendl/JDocFile/TCDV/114%2c%e7%b0%a1%e4%b8%8a%2c149%2c20260213%2c1.pdf,"202602/臺灣臺中地方法院民事/TCDV,114,簡上,149,20260213,1.json"
202602,臺灣臺北地方法院民事,"TPDV,111,建,289,20260226,1",111,建,289,20260226,回復原狀,10100,51,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/111%2c%e5%bb%ba%2c289%2c20260226%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,111,建,289,20260226,1.json"
202602,臺灣臺北地方法院民事,"TPDV,112,建,194,20260206,2",112,建,194,20260206,給付承攬報酬等,11238,107,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c194%2c20260206%2c2.pdf,"202602/臺灣臺北地方法院民事/TPDV,112,建,194,20260206,2.json"
202602,臺灣臺北地方法院民事,"TPDV,112,建,26,20260226,2",112,建,26,20260226,損害賠償,10742,127,建類碼,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c26%2c20260226%2c2.pdf,"202602/臺灣臺北地方法院民事/TPDV,112,建,26,20260226,2.json"
202602,臺灣臺北地方法院民事,"TPDV,112,建,327,20260206,1",112,建,327,20260206,給付工程款,13501,75,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/112%2c%e5%bb%ba%2c327%2c20260206%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,112,建,327,20260206,1.json"
202602,臺灣臺北地方法院民事,"TPDV,113,簡上,497,20260204,1",113,簡上,497,20260204,履行契約等,11789,10,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/113%2c%e7%b0%a1%e4%b8%8a%2c497%2c20260204%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,113,簡上,497,20260204,1.json"
202602,臺灣臺北地方法院民事,"TPDV,113,訴,5616,20260211,1",113,訴,5616,20260211,債務不履行損害賠償等,16124,2,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/113%2c%e8%a8%b4%2c5616%2c20260211%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,113,訴,5616,20260211,1.json"
202602,臺灣臺北地方法院民事,"TPDV,114,建,188,20260205,1",114,建,188,20260205,給付工程款,5112,41,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c188%2c20260205%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,114,建,188,20260205,1.json"
202602,臺灣臺北地方法院民事,"TPDV,114,建,214,20260212,1",114,建,214,20260212,給付工程款,7323,60,標題,https://data.judicial.gov.tw/opendl/JDocFile/TPDV/114%2c%e5%bb%ba%2c214%2c20260212%2c1.pdf,"202602/臺灣臺北地方法院民事/TPDV,114,建,214,20260212,1.json"
