"file","jid","title","feature","definition","amount_value","amount_text","context"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","14160","14,160元","是原告就如附表一編號17、18所示工項部分，請求 被告再為給付工程款38,093元〔計算式：（9,050元×7 盞 －57,001元）＋（5,738元×8 盞－14,160元）＝38,093元 〕，為有理由。 ⒒如附表一編號19至21所示部分： 原告主張如附表一編號19至21所示工項屬新增工項，雙方對 於本工項應結算"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","18392","18,392元","於本工項應結算之單價未達成合意，被告所編列單價過低等 語，被告則就此部分辯稱如附表一編號23、24所示為系爭工 程原有60cm場鑄樁，契約價為預算編列每支18,392元，每米 約3,065元，20M 約61,300元，今改為50CM場鑄樁，如附表 一編號23所示廠商投標為每支90,000元、如附表一編號24所 示廠商"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","33768","33,768元","卷㈢第73頁、第90頁 ），從而，就如附表一編號5 所示工項部分，被告應再給付 工程款33,768元（計算式：8,464元×100.8 公尺－819,403元≒33,768元），原告此部分請求同屬有據，應予准許。 ⒋如附表一編號6所示部分： 原告主張如附表一編號6 所示工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","34884","34,884元","，被告應再給付原告 工程款合計37,476元〔計算式：（917元×27株－19,818元 ）＋（4,410元×27株－95,256元）＋（1,615元×27株－ 34,884元）＝37,476元〕，是原告此部分請求亦有理由。 ⒊如附表一編號5所示部分： 原告主張如附表一編號5 所示工項屬新增工項，雙方對於本 工項應結算之單價未達"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","37476","37,476元","工程款合計37,476元〔計算式：（917元×27株－19,818元 ）＋（4,410元×27株－95,256元）＋（1,615元×27株－ 34,884元）＝37,476元〕，是原告此部分請求亦有理由。 ⒊如附表一編號5所示部分： 原告主張如附表一編號5 所示工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被告所編列"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","38093","38,093元","號17、18所示工項部分，請求 被告再為給付工程款38,093元〔計算式：（9,050元×7 盞 －57,001元）＋（5,738元×8 盞－14,160元）＝38,093元 〕，為有理由。 ⒒如附表一編號19至21所示部分： 原告主張如附表一編號19至21所示工項屬新增工項，雙方對 於本工項應結算之單價未達成合意，"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","40901","40,901元","系爭工程之橋樑於103 年10月31 日完工通車，自通車使用時起，有關景觀燈、路燈之電費自 應由被告負擔，故被告以景觀燈、路燈驗收合格前所需繳納 電費40,901元應由原告負擔，而逕行扣除工程款40,901元， 亦不合理；另就被告以正驗缺失改善逾期而罰款1,229,141元，以系爭工程尚未繳交之懲罰性違約金合計414,751元，"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","61656","61,656元","14日局督導之懲罰性違約金55,975元，103 年12月24、26日全民督工之懲罰性違約金55,975元，及就系 爭工程星光橋踢腳燈管線減價收受之懲罰性違約金61,656元 、工程說明牌背版側邊折角尺寸與設計圖不符之扣減金額407元、即時監控系統扣款608,842元等項，就如附表一編號 14號部分以被告結算數量及單價，及就如附表一"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","74399","74,399元","原告主張如附表一編號6 所示工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被告所編列單價過低等語， 被告則就此部分辯稱本新增工項依相關分析，預算編列74,399元（廠商詢價為每式74,500元，附件A ），今施工廠商要 求76,260元高於詢價資料，並無理由等語。經查，如附表一 編號6 所示工項屬新增工項，為兩造所不爭執"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","74500","74,500元","工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被告所編列單價過低等語， 被告則就此部分辯稱本新增工項依相關分析，預算編列74,399元（廠商詢價為每式74,500元，附件A ），今施工廠商要 求76,260元高於詢價資料，並無理由等語。經查，如附表一 編號6 所示工項屬新增工項，為兩造所不爭執，又被告就此 部分之"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","164208","164,208元","數量部分 ，業經本院囑託行政院公共工程委員會進行鑑定，鑑定結果 認本工項屬新增工項，被告業已自承原告有施作，誤於結算 表內漏列，被告自應將該部分工程款164,208元給付予原告 ，應屬合宜一節，有行政院公共工程委員會109 年4 月8 日 工程鑑字第1091200042號函暨所附鑑定書1 份在卷可稽（見 本院卷㈢第"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","175093","175,093元","至13所示工項屬新增工項，雙方對 於本工項應結算之單價未達成合意，被告所編列單價過低等 語，被告則就此部分辯稱如附表一編號12所示工項預算編列 為每盞175,093元（廠商投標為每盞189,000元），又如附 表一編號13所示工項預算編列為每盞309,386元（廠商投標 為每盞340,000元），主要差異均為施工費，由於各設"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","189000","189,000元","於本工項應結算之單價未達成合意，被告所編列單價過低等 語，被告則就此部分辯稱如附表一編號12所示工項預算編列 為每盞175,093元（廠商投標為每盞189,000元），又如附 表一編號13所示工項預算編列為每盞309,386元（廠商投標 為每盞340,000元），主要差異均為施工費，由於各設備編 列時，被告認本標"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","208563","208,563元","被告亦未舉證前開施工費確有經兩造約定可得扣除，是原 告就如附表一編號16所示工項部分，請求被告再為給付工程 款11,437元（計算式：220,000元×1 式－208,563元＝11,437元），為有理由。 ⒑如附表一編號17至18所示部分： 原告主張如附表一編號17至18所示工項屬新增工項，雙方對 於本工項應結算之單價未達成合"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","220000","220,000元","6所示工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被告所編列單價過低等語， 被告則就此部分辯稱本工項預算編列225,324元（廠商投標 為220,000元），主要差異乃施工費，由於施工廠商可以原 有人員處理，因此施工費可低於預算金額等語。經查，依卷 附系爭工程契約之單價分析表A 、報價單（見本院卷㈠第213 至2"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","225324","225,324元","部分： 原告主張如附表一編號16所示工項屬新增工項，雙方對於本 工項應結算之單價未達成合意，被告所編列單價過低等語， 被告則就此部分辯稱本工項預算編列225,324元（廠商投標 為220,000元），主要差異乃施工費，由於施工廠商可以原 有人員處理，因此施工費可低於預算金額等語。經查，依卷 附系爭工程契約之單價分析"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","394849","394,849元","件被告就系爭工程智慧橋啟用後剩 餘雜項工程部分，認定原告逾期36日為有理由之事實。 ⑷準此，被告以系爭工程星光橋部分工期逾期2 天，此部分計 罰逾期違約金394,849元（計算式：結算總發包工作費197,424,440元×0.001 ×2 天≒394,849元，元以下四捨五入 ，下同），智慧橋部分工期逾期28天，此部分計罰逾期違約"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","414751","414,751元","電費40,901元應由原告負擔，而逕行扣除工程款40,901元， 亦不合理；另就被告以正驗缺失改善逾期而罰款1,229,141元，以系爭工程尚未繳交之懲罰性違約金合計414,751元， 以驗收結果與契約約定不符扣罰609,249元等部分，原告均 不爭執。是被告就前開不當扣款部分，尚應給付原告工程款 合計22,474,898元（計算"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","608842","608,842元","55,975元，及就系 爭工程星光橋踢腳燈管線減價收受之懲罰性違約金61,656元 、工程說明牌背版側邊折角尺寸與設計圖不符之扣減金額407元、即時監控系統扣款608,842元等項，就如附表一編號 14號部分以被告結算數量及單價，及就如附表一編號40、41 、42號所示差額為0元，另就如附表一編號47號經鑑定暫不 認定建議給"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","609249","609,249元","901元， 亦不合理；另就被告以正驗缺失改善逾期而罰款1,229,141元，以系爭工程尚未繳交之懲罰性違約金合計414,751元， 以驗收結果與契約約定不符扣罰609,249元等部分，原告均 不爭執。是被告就前開不當扣款部分，尚應給付原告工程款 合計22,474,898元（計算式：20,573,364元＋1,860,633元"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","732478","732,478元","㈡原告主張被告就變更設計部分應再給付工程款8,439,879元 ，有無理由？ ⒈如附表一編號1所示部分： 原告主張本工項屬原契約既有工項，原契約單價為732,478元，被告未經原告同意片面變更契約單價為732.5元，被告 自應給付差額予原告等語，為被告所否認，並辯稱契約採實 作計價付款，依工程預算詳細價目表中「壹. 一.K"
"PCDV,106,建,92,20210113,1.json","PCDV,106,建,92,20210113,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","798943","798,943元","金額為0元，亦即 就此部分兩造已無爭執，另就如附表一編號15所示部分，原 告請求被告再為給付工程款2,752,562元（計算式：4,263元×833.1 公尺－798,943元≒2,752,562元），為有理由 。 ⒐如附表一編號16所示部分： 原告主張如附表一編號16所示工項屬新增工項，雙方對於本 工項應結算之單價未"
